cluster_num,background_threshold,cluster_num_intensities_avg,cluster_num_intensities_max,cluster_num_intensities_min,cluster_num_intensities_std,cluster_peak_intensities_avg,cluster_peak_intensities_max,cluster_peak_intensities_min,cluster_peak_intensities_std,cluster_sizes_avg,cluster_sizes_std,cluster_sizes_max,cluster_sizes_min,cluster_sizes_sum,cluster_x_avg,cluster_y_avg,cluster_dist_min,cluster_dist_max,largest_clusters_distance,brightest_clusters_distance,num_large_clusters,num_small_clusters,num_bright_clusters,num_dark_clusters
1016.0,251.0,0.08838560756158916,0.0006309891999999999,795.811535478093,95776.0,252.00787401574803,253.0,252.0,0.08838560756158917,83.10925196850394,1500.0481917694967,33208.0,1.0,84439.0,345.6988188976378,668.5629921259842,2.0,1326.2073744328222,154.84508387417407,38.2099463490856,304.0,712.0,1016.0,0.0
63.0,2.0,12.614484549855925,1.5166440841,924.3208317462071,151149.0,17.03174603174603,255.0,3.0,51.47598245752331,27.666666666666668,42.73134977938626,213.0,1.0,1743.0,545.3968253968254,461.23809523809524,8.06225774829855,1287.7033819944716,135.2479205015737,443.0541727599459,48.0,15.0,29.0,34.0
70.0,0.0,13.188399355153772,1.9277825984,811.8435809932847,88434.0,24.4,255.0,1.0,55.03982973395591,32.75714285714286,37.47206033997128,146.0,1.0,2293.0,510.7142857142857,544.1857142857143,14.317821063276353,1252.3645635357143,266.20480837129895,266.20480837129895,59.0,11.0,26.0,44.0
79.0,0.0,10.78882079107115,1.3914877943,998.1282482727357,170028.0,12.189873417721518,255.0,1.0,39.86181064735071,31.27848101265823,45.08808164641113,209.0,1.0,2471.0,520.6835443037975,460.88607594936707,8.48528137423857,1277.6055729371253,520.0740331914294,838.3537439529927,65.0,14.0,19.0,60.0
60.0,0.0,17.02556084897711,2.3422830286000003,830.2409288875127,64172.0,28.016666666666666,255.0,1.0,63.01467862508086,50.166666666666664,55.242546002957624,201.0,1.0,3010.0,509.3833333333333,470.78333333333336,21.587033144922902,1250.4979008379023,591.1564936630571,813.1727983645296,54.0,6.0,25.0,35.0
158.0,0.0,9.115446866449723,1.6431886294,955.433409505864,156243.0,10.075949367088608,255.0,1.0,35.0279353803517,34.29113924050633,90.93900472137788,1047.0,1.0,5418.0,480.0126582278481,514.0443037974684,3.1622776601683795,1292.02012368229,779.092420705015,161.78998732925348,118.0,40.0,33.0,125.0
78.0,1.0,13.497144607565259,2.9702359472000004,1157.691236902137,204315.0,12.705128205128204,255.0,2.0,41.8281309384495,37.17948717948718,52.465310539378535,321.0,1.0,2900.0,508.1666666666667,542.2564102564103,16.401219466856727,1264.5125543069946,248.26195842295292,248.26195842295292,63.0,15.0,21.0,57.0
67.0,0.0,16.15948581966308,3.2539888018000003,862.0748227387226,117517.0,23.597014925373134,255.0,1.0,56.062880395619246,45.32835820895522,56.43709695076365,295.0,1.0,3037.0,520.1044776119403,495.5820895522388,14.7648230602334,1251.9656544809845,370.06080581439585,370.06080581439585,58.0,9.0,26.0,41.0
67.0,3.0,11.513394525880564,1.9370341357,799.195220205927,300468.0,15.35820895522388,255.0,4.0,34.00601417069094,31.507462686567163,45.16053393069356,253.0,1.0,2111.0,526.8358208955224,443.25373134328356,22.825424421026653,1287.543397326863,674.6999333036872,175.75551200460256,52.0,15.0,67.0,0.0
62.0,0.0,11.65387039181667,1.989199893,802.3222544588926,299961.0,15.387096774193548,255.0,1.0,45.21966273672209,28.983870967741936,35.15426461326534,179.0,1.0,1797.0,511.258064516129,454.6290322580645,17.88854381999832,1220.3544567051001,34.828149534535996,34.828149534535996,56.0,6.0,16.0,46.0
51.0,2.0,16.525259404476426,1.3942286462,771.5659401502894,356266.0,24.0,255.0,3.0,58.13203362461469,41.80392156862745,62.495496185283855,262.0,1.0,2132.0,537.4705882352941,453.7450980392157,4.123105625617661,1178.047537241176,247.72969139770066,300.77566390916667,44.0,7.0,27.0,24.0
13203.0,48.0,3.9598520958536128,0.0010293387,759.6235909975413,735297.0,64.58880557449065,255.0,49.0,29.963153197410037,14.761720821025525,1272.0054923664024,146165.0,1.0,194899.0,618.0684692872832,420.2004847383171,4.123105625617661,1178.047537241176,1.0,1.0,2518.0,10685.0,13203.0,0.0
81.0,1.0,11.939146111700921,5.2105301798,979.3804163857883,86222.0,15.691358024691358,255.0,2.0,42.36777309372303,38.65432098765432,42.56212902344146,222.0,1.0,3131.0,555.4938271604939,415.77777777777777,11.704699910719626,1331.8596022103832,247.38633753705963,247.38633753705963,71.0,10.0,32.0,49.0
61.0,0.0,12.58213541832351,2.4598406807,731.7280915750058,489056.0,16.934426229508198,255.0,1.0,43.74548926721661,33.19672131147541,38.16092743491469,180.0,1.0,2025.0,435.5245901639344,509.55737704918033,7.0710678118654755,1273.323211129052,706.4170156501045,706.4170156501045,49.0,12.0,23.0,38.0
80.0,0.0,9.523252792507401,1.879958568,765.2711937607478,731575.0,11.875,255.0,1.0,33.786230553289016,31.9875,43.850169255659665,315.0,1.0,2559.0,507.2,498.0,8.602325267042627,1297.5276490310332,649.6583717616513,631.4784240177966,68.0,12.0,34.0,46.0
73371.0,7.0,1.758836448555689,0.0022741109,747.5433097821156,674256.0,14.540935792070437,254.0,8.0,4.9936594153182705,2.561202654999932,2.7209316305960116,127.0,1.0,187918.0,498.82371781766636,499.30131795941173,8.602325267042627,1297.5276490310332,1.0,1.0,10294.0,63077.0,73371.0,0.0
44.0,2.0,16.8867612824831,0.9536217464,935.8311813569795,149235.0,28.181818181818183,255.0,3.0,61.312268061751176,37.95454545454545,48.366947084222026,223.0,2.0,1670.0,510.5,508.65909090909093,31.016124838541646,1342.899847345289,821.298971142665,504.79005536955657,39.0,5.0,28.0,16.0
72.0,0.0,11.584598918338322,1.5602451128,740.0168916991017,556910.0,16.52777777777778,255.0,1.0,46.46951576099894,33.138888888888886,39.806234002127084,170.0,1.0,2386.0,487.40277777777777,455.7083333333333,7.615773105863909,1245.8073687372378,197.3448757885545,328.09754647055803,60.0,12.0,24.0,48.0
866.0,107.0,11.201854679062334,0.0007646953,938.4721626132551,147170.0,137.43879907621246,254.0,108.0,48.148409622075256,227.36836027713625,6416.071531716854,188922.0,1.0,196901.0,430.06697459584296,502.82217090069287,2.0,1344.7724714612507,231.23364807051763,94.54099639838793,263.0,603.0,866.0,0.0
143.0,0.0,11.54104230515441,1.4522098734,973.9122137030627,111181.0,10.6993006993007,255.0,1.0,41.974856770566596,27.573426573426573,47.433205080435485,274.0,1.0,3943.0,505.5104895104895,537.7202797202797,2.23606797749979,1331.0462050582616,700.0178569150933,700.0178569150933,105.0,38.0,18.0,125.0
58.0,0.0,14.87539405847012,3.4447940224,940.5572816155325,149643.0,16.96551724137931,255.0,1.0,48.69892214244489,42.810344827586206,51.89194904552307,247.0,1.0,2483.0,497.9655172413793,560.1896551724138,17.029386365926403,1204.294399223047,554.8279012450618,554.8279012450618,46.0,12.0,19.0,39.0
62.0,0.0,9.170954126140142,1.5758154628,760.9533494242601,671010.0,9.951612903225806,255.0,1.0,33.25678558912637,24.951612903225808,28.57498760723059,166.0,1.0,1547.0,514.1774193548387,488.51612903225805,10.295630140987,1205.9655882321022,650.0,578.013840664737,54.0,8.0,16.0,46.0
68.0,0.0,12.286542487517709,1.4488921784,971.8147971707366,121747.0,12.823529411764707,255.0,1.0,38.741580176885876,38.720588235294116,51.07400789057895,232.0,1.0,2633.0,514.8529411764706,477.4852941176471,7.280109889280518,1289.143126266436,482.8674766434368,666.6160814141825,58.0,10.0,19.0,49.0
397.0,1.0,6.7352356527640085,5.259312432200001,928.028555595139,182083.0,5.483627204030227,255.0,2.0,23.227987525303014,22.806045340050378,50.999532409847966,513.0,1.0,9054.0,597.0579345088162,380.86146095717885,2.0,1372.5745881371984,436.70241583943636,570.3069349043548,186.0,211.0,27.0,370.0
1423.0,2.0,4.229125460227833,0.6346802864,802.6786405529924,363691.0,4.289529163738581,255.0,3.0,15.21799231899661,9.093464511595222,39.03774566032608,978.0,1.0,12940.0,566.1946591707659,704.4286718200984,2.0,1320.3370781736003,482.99585919550077,294.0017006753532,262.0,1161.0,52.0,1371.0
91.0,0.0,11.030230386047204,2.4586320256,772.7871634544663,462285.0,18.65934065934066,255.0,1.0,48.61696438424448,28.21978021978022,37.00276265237152,219.0,1.0,2568.0,489.45054945054943,516.5604395604396,6.4031242374328485,1298.6916493148017,968.596923389704,118.12705024675762,66.0,25.0,34.0,57.0
158.0,1.0,9.522016754681228,2.2317628298,789.4434748606135,711203.0,7.968354430379747,255.0,2.0,29.70518023401202,36.949367088607595,61.58135480072758,447.0,1.0,5838.0,498.11392405063293,508.61392405063293,2.23606797749979,1391.5868639793923,355.9129106958611,239.0188277102873,121.0,37.0,30.0,128.0
56.0,0.0,13.46555270658719,2.3977310104,937.3670572406521,181341.0,14.696428571428571,255.0,1.0,47.48304947288977,33.267857142857146,45.39253048662953,233.0,1.0,1863.0,535.4107142857143,517.625,8.602325267042627,1176.6163350897352,527.6296049313381,527.6296049313381,45.0,11.0,15.0,41.0
50.0,0.0,8.294118397997462,1.1796243458,918.0615447779087,232607.0,7.82,255.0,1.0,35.504754611178484,29.7,30.62890791392994,184.0,1.0,1485.0,515.1,545.02,13.038404810405298,1199.2330882693323,604.2151934534583,655.611165249647,46.0,4.0,11.0,39.0
51.0,0.0,10.711842053034843,1.3909543427000002,807.0947899720329,494224.0,10.72549019607843,255.0,1.0,36.52293312930317,27.333333333333332,37.08213811689209,194.0,1.0,1394.0,447.70588235294116,500.2549019607843,9.486832980505138,1103.8120310994984,588.2150967120787,230.8354392202376,38.0,13.0,13.0,38.0
83.0,0.0,16.10992504653825,1.1974052475,966.9379504394271,192086.0,22.46987951807229,255.0,1.0,62.79577480786763,42.44578313253012,72.96314517965344,483.0,1.0,3523.0,477.71084337349396,538.5180722891566,11.40175425099138,1254.1036639767863,302.8349385391322,914.7895932945455,63.0,20.0,24.0,59.0
262.0,2.0,9.021276380822599,1.3333057718,809.3559167634471,582221.0,9.282442748091603,255.0,3.0,31.768671208737388,33.786259541984734,69.25597035289033,719.0,1.0,8852.0,499.206106870229,488.92748091603056,2.0,1328.6959772649273,295.7465130817268,180.06943105369106,181.0,81.0,47.0,215.0
73.0,0.0,14.008080128124686,3.0763231014,1073.7341384160234,73961.0,20.78082191780822,255.0,1.0,54.719270246511435,35.71232876712329,48.06088588562522,237.0,1.0,2607.0,482.5753424657534,427.013698630137,14.866068747318506,1150.3064808997644,652.963245519991,518.8448708429139,57.0,16.0,26.0,47.0
52.0,0.0,13.745292362484603,3.1056635295,826.4103097130384,512784.0,19.884615384615383,255.0,1.0,50.85864794708877,42.21153846153846,48.46264879680399,210.0,1.0,2195.0,490.78846153846155,456.61538461538464,4.242640687119285,1215.3452184461828,431.8564576337837,349.38231208806206,43.0,9.0,19.0,33.0
3382.0,174.0,3.723641135081641,0.0006027154,867.7200009219564,739562.0,177.408042578356,242.0,175.0,7.563820738474014,56.86132465996452,1731.6727147130052,82061.0,1.0,192305.0,665.4316972205795,495.44175044352454,4.242640687119285,1215.3452184461828,1.0,1.0,553.0,2829.0,3382.0,0.0
76.0,0.0,11.247799107582912,2.8913256206,900.6419932470393,325117.0,13.421052631578947,255.0,1.0,35.81210584715392,41.98684210526316,67.49064134363422,486.0,1.0,3191.0,510.0921052631579,475.5657894736842,9.486832980505138,1161.4633011851902,527.9024531104208,564.553806115945,63.0,13.0,22.0,54.0
59.0,0.0,11.309162479585222,1.3115724387,828.8528216758389,323172.0,13.508474576271187,255.0,1.0,36.48327821342959,35.25423728813559,48.21055275870239,233.0,1.0,2080.0,537.2542372881356,428.6779661016949,5.0990195135927845,1371.973760682033,611.657583947097,631.8544136112369,43.0,16.0,19.0,40.0
62.0,1.0,17.829585545031502,1.3510576592,831.9405026803299,322605.0,23.693548387096776,255.0,2.0,64.61838066422753,46.12903225806452,61.03343448364943,269.0,1.0,2860.0,480.5,482.53225806451616,9.219544457292887,1198.941199559011,503.2891812864648,419.4865909656708,53.0,9.0,28.0,34.0
53.0,0.0,11.92372220824499,1.7154063908,796.0904471226872,383889.0,16.943396226415093,255.0,1.0,49.64645386045691,30.849056603773583,34.82863505600988,162.0,1.0,1635.0,474.20754716981133,499.22641509433964,10.63014581273465,1278.690736652143,593.1281480422253,593.1281480422253,45.0,8.0,19.0,34.0
54.0,0.0,11.85169270726485,1.2713920788,740.4822752774032,796500.0,14.37037037037037,255.0,1.0,40.51396480606743,38.96296296296296,46.67260397268639,227.0,1.0,2104.0,446.037037037037,466.6666666666667,13.038404810405298,1166.0244422824078,281.710844661685,456.66836982650767,47.0,7.0,15.0,39.0
163.0,2.0,10.121661965802813,1.4155104381,1022.5008557453632,89907.0,12.312883435582823,255.0,3.0,40.3430871481454,36.52147239263804,71.19439708975113,532.0,1.0,5953.0,504.0552147239264,534.3006134969326,6.0,1290.2875648474646,332.2318467576521,430.2615483633182,129.0,34.0,51.0,112.0
164.0,1.0,10.136501443348457,0.5154889811,741.9029586138607,528405.0,13.981707317073171,255.0,2.0,46.29195164744053,28.176829268292682,42.47178919884749,220.0,1.0,4621.0,505.4390243902439,530.8170731707318,3.1622776601683795,1284.2729460671512,955.9550198623364,371.23173355735634,128.0,36.0,32.0,132.0
42.0,1.0,20.205856675502023,0.9109579559,746.7703797018197,792408.0,33.904761904761905,255.0,2.0,72.75687155366595,48.214285714285715,58.74340316125707,221.0,1.0,2025.0,500.1666666666667,489.1904761904762,14.866068747318506,1194.1130599738033,247.08095839218367,247.08095839218367,36.0,6.0,22.0,20.0
62.0,0.0,14.306233405616704,2.2361641589,735.5576116117622,729990.0,21.64516129032258,255.0,1.0,60.26449679007602,33.62903225806452,46.46477468104467,225.0,1.0,2085.0,533.1612903225806,513.516129032258,20.8806130178211,1316.3817835263446,689.5687057864502,690.0181157042183,54.0,8.0,18.0,44.0
65.0,0.0,8.94585950967619,1.2591431337,975.2466354722789,158418.0,8.553846153846154,255.0,1.0,32.188402483470185,26.630769230769232,34.13347972108649,180.0,1.0,1731.0,477.38461538461536,473.7076923076923,16.15549442140351,1178.9690411541771,842.0950065164857,446.28466251933867,54.0,11.0,18.0,47.0
3912.0,247.0,1.8376090823354365,0.000394348,742.1219576323018,602196.0,250.42280163599182,255.0,248.0,2.093829556622378,44.86937627811861,1302.6073316597292,57410.0,1.0,175529.0,412.13266871165644,389.30393660531695,16.15549442140351,1178.9690411541771,1.0,1.0,993.0,2919.0,3912.0,0.0
61.0,0.0,8.475362272752356,1.1901040506,977.9734147715877,156165.0,9.19672131147541,255.0,1.0,33.408951226237065,34.08196721311475,44.076050179306684,265.0,1.0,2079.0,512.4918032786885,557.344262295082,12.206555615733702,1192.3925528113634,161.37533888422976,680.1132258675757,54.0,7.0,21.0,40.0
93.0,0.0,9.899565012849559,3.2224380157,1015.1970252123476,116967.0,7.516129032258065,255.0,1.0,31.182298846616405,29.666666666666668,50.65110117439908,296.0,1.0,2759.0,502.5698924731183,492.8279569892473,16.0312195418814,1328.1904983849267,886.6098352714118,905.8399417115587,70.0,23.0,17.0,76.0
53.0,0.0,9.391603014990103,1.2159151054,979.7765051275725,158832.0,12.132075471698114,255.0,1.0,36.81008769440486,27.67924528301887,30.918501260331478,106.0,1.0,1467.0,475.9622641509434,490.52830188679246,10.816653826391969,1209.059551883198,997.0997944037497,558.2436743931811,42.0,11.0,15.0,38.0
52.0,0.0,15.03078694589933,2.9107700871,749.6665925596525,726381.0,19.51923076923077,255.0,1.0,50.361955415317595,41.63461538461539,53.329537509769544,255.0,1.0,2165.0,431.36538461538464,477.21153846153845,15.524174696260024,1257.6939214292165,401.6179776852625,112.0446339634344,43.0,9.0,20.0,32.0
50.0,0.0,17.22241562615419,2.9627254549,1012.3052899199924,128424.0,21.16,255.0,1.0,61.32580533511158,39.92,60.373782389378256,245.0,1.0,1996.0,625.7,534.28,20.248456731316587,1149.0030461230292,782.6090978259837,782.6090978259837,42.0,8.0,17.0,33.0
97.0,2.0,13.71832238316319,0.7341733427,964.8694212171924,194061.0,17.329896907216494,255.0,3.0,46.425357817069965,39.69072164948454,53.900511793898296,285.0,1.0,3850.0,458.35051546391753,494.4742268041237,11.40175425099138,1377.516606070504,480.13019067748695,480.13019067748695,78.0,19.0,47.0,50.0
60.0,0.0,9.85747037643138,1.2164292654,825.7027310115911,391791.0,10.733333333333333,255.0,1.0,34.601958839862746,28.95,31.20813195306634,171.0,1.0,1737.0,495.3666666666667,501.98333333333335,10.0,1292.0050309499572,498.48570691645716,886.6707393390176,51.0,9.0,15.0,45.0
5683.0,119.0,1.374433139694305,0.0011439604,785.6780511125406,499086.0,121.47756466654936,144.0,120.0,1.7603113424461936,31.811543199014604,2042.2695251008154,153973.0,1.0,180785.0,487.2829491465775,287.83125109977124,10.0,1292.0050309499572,1.0,1.0,1241.0,4442.0,5683.0,0.0
82.0,2.0,12.629601781765436,2.7320675476,774.085912544596,770055.0,14.878048780487806,255.0,3.0,40.73423389272086,38.292682926829265,56.276427462338575,300.0,1.0,3140.0,514.1951219512196,500.7317073170732,12.041594578792296,1298.9418770676384,660.6133513637157,375.150636411562,63.0,19.0,36.0,46.0
423.0,0.0,5.791610931598973,3.6701383493,973.9738189499757,193203.0,3.189125295508274,255.0,1.0,16.146556182042552,25.68794326241135,62.66928485006455,567.0,1.0,10866.0,431.3498817966903,516.2647754137116,2.0,1347.4839516669576,561.1782248091955,708.2174807218472,187.0,236.0,22.0,401.0
48.0,0.0,10.978494603086528,1.2973754265000002,950.7581185559237,248901.0,11.791666666666666,255.0,1.0,38.36554353264861,33.458333333333336,44.644875748013405,221.0,1.0,1606.0,522.4791666666666,459.9583333333333,12.083045973594572,1229.1968922837382,773.3440372822434,500.35387477264527,41.0,7.0,21.0,27.0
63.0,0.0,9.233921492109893,1.2290253692,816.2377104740996,533649.0,10.65079365079365,255.0,1.0,33.50771469101649,30.19047619047619,40.760180203839056,246.0,1.0,1902.0,492.06349206349205,505.8253968253968,13.038404810405298,1245.6215316058085,64.03124237432849,781.9386165166675,52.0,11.0,17.0,46.0
54.0,0.0,14.293141563267307,2.3022384536,1001.7310018163558,204684.0,22.62962962962963,255.0,1.0,58.93508553714191,30.72222222222222,42.37330425610265,173.0,1.0,1659.0,529.5,483.0925925925926,8.06225774829855,1235.4533580835823,972.8350322639496,790.3954706347956,44.0,10.0,17.0,37.0
74273.0,2.0,0.9211929259489318,0.0233464074,808.9406653148301,629403.0,4.660509202536588,255.0,3.0,1.9926782204878126,2.150216094677743,2.0523064594510183,115.0,1.0,159703.0,498.91014231281895,498.73111359444215,8.06225774829855,1235.4533580835823,1.0,1.0,7062.0,67211.0,53898.0,20375.0
45.0,0.0,15.014791061392895,3.4365352935000004,1114.6411978749036,76047.0,18.333333333333332,255.0,1.0,43.89988610463585,42.06666666666667,49.072010578559166,264.0,1.0,1893.0,540.0222222222222,574.5555555555555,18.384776310850235,1294.228727853002,510.00098039121457,1067.1087104882988,43.0,2.0,16.0,29.0
43.0,0.0,18.134912947243787,3.4970283332,833.5034493030008,553743.0,25.11627906976744,255.0,1.0,64.8150173893206,45.906976744186046,66.0823355186854,311.0,1.0,1974.0,409.6279069767442,520.0930232558139,30.463092423455635,1156.4428217599,814.0687931618555,517.9111892979336,35.0,8.0,18.0,25.0
54.0,3.0,14.764358522430806,1.2653226283,851.2484948591687,800565.0,23.48148148148148,255.0,4.0,57.42813245966835,30.85185185185185,41.00199065059385,232.0,1.0,1666.0,446.2962962962963,511.35185185185185,23.08679276123039,1272.8307035894443,1090.2976657775619,1090.2976657775619,47.0,7.0,54.0,0.0
70.0,0.0,12.848282661388595,2.2299632035,925.3637122775023,349392.0,21.228571428571428,255.0,1.0,52.893740226061176,39.55714285714286,44.50285246533103,238.0,1.0,2769.0,475.8142857142857,480.27142857142854,17.26267650163207,1328.1641464819022,263.0684321616716,666.3887754156729,65.0,5.0,29.0,41.0
65.0,0.0,11.023160126370188,1.648538056,908.1552730673318,371544.0,13.569230769230769,255.0,1.0,39.71086626363475,27.953846153846154,32.42004639546377,180.0,1.0,1817.0,520.6153846153846,531.9230769230769,29.966648127543394,1229.1285530814098,351.0697936308392,351.0697936308392,52.0,13.0,25.0,40.0
105.0,0.0,8.987247200611428,1.2773979974,911.1267749331045,370838.0,9.466666666666667,255.0,1.0,29.469941640889964,27.81904761904762,34.31306316630556,175.0,1.0,2921.0,494.3904761904762,525.2190476190476,9.219544457292887,1270.6128442605955,869.2295439065564,498.30312060030286,85.0,20.0,27.0,78.0
194.0,2.0,8.378602376722803,1.8273033037,865.9243615928588,443103.0,8.345360824742269,255.0,3.0,29.88430102161029,40.90721649484536,175.9052921420851,2392.0,1.0,7936.0,463.4226804123711,494.8814432989691,2.0,1277.1049291268123,796.430160152163,489.33628518637363,131.0,63.0,44.0,150.0
65.0,0.0,13.580302477655472,3.2912247803,718.4740774725279,929801.0,13.384615384615385,255.0,1.0,43.07978012503432,32.87692307692308,48.278202659906526,276.0,1.0,2137.0,516.0461538461539,511.32307692307694,15.652475842498529,1305.5979473023078,425.17996189848833,425.17996189848833,53.0,12.0,18.0,47.0
50.0,3.0,18.247421735686387,1.2815022534,1125.705556528882,96301.0,33.38,255.0,4.0,64.99442745343633,45.18,54.436270996459704,247.0,1.0,2259.0,446.02,507.32,13.45362404707371,1260.5685225325913,794.4230610952832,794.4230610952832,39.0,11.0,50.0,0.0
41422.0,0.0,0.6433927084566338,1.2045762356,784.0771645699166,613473.0,1.0411134179904398,255.0,1.0,2.032454696496781,2.3977596446332865,23.207312776996968,4174.0,1.0,99320.0,498.1989522475979,475.6410361643571,13.45362404707371,1260.5685225325913,1.0,1.0,1897.0,39525.0,81.0,41341.0
43.0,0.0,13.347500135613414,2.8946089068000003,726.102609828666,924875.0,16.093023255813954,255.0,1.0,53.27367426721844,30.3953488372093,42.42867587500486,189.0,1.0,1307.0,510.3488372093023,506.5581395348837,16.55294535724685,1333.1005213411327,478.1683803849853,327.4522866006588,35.0,8.0,12.0,31.0
180.0,0.0,9.121159770311863,1.5104647404,730.1520389617494,851198.0,10.772222222222222,255.0,1.0,30.422183162867547,32.455555555555556,36.218522305923685,163.0,1.0,5842.0,496.6,482.9222222222222,7.0,1291.013942604804,716.0062848886174,716.0062848886174,148.0,32.0,55.0,125.0
58.0,2.0,16.757174976665162,1.0043130904000002,1071.7392406737752,176905.0,27.913793103448278,255.0,3.0,68.36673028418353,31.32758620689655,46.530074787075556,202.0,1.0,1817.0,506.8965517241379,537.8448275862069,11.045361017187261,1216.4394765050993,568.9604555678716,568.9604555678716,44.0,14.0,32.0,26.0
79.0,0.0,13.425720090271396,1.5859773264,767.4438090179632,700330.0,17.20253164556962,255.0,1.0,47.90929714663366,49.50632911392405,79.63427056581803,465.0,1.0,3911.0,508.7721518987342,455.39240506329116,14.0,1309.475085673645,497.46256140537855,238.72997298202839,66.0,13.0,24.0,55.0
127.0,0.0,7.3905932942990775,1.3061614904,1074.609231302244,174235.0,8.062992125984252,255.0,1.0,28.534755167418297,25.992125984251967,31.51440017380684,153.0,1.0,3301.0,486.8582677165354,522.503937007874,3.1622776601683795,1283.3658870330005,871.433875862076,344.32687957811254,96.0,31.0,31.0,96.0
739.0,0.0,4.129098256366575,1.3543243418000002,1114.9690578666298,127948.0,2.308525033829499,255.0,1.0,12.27623292575857,13.529093369418133,38.9787445025361,435.0,1.0,9998.0,281.79025710419484,538.0270635994588,2.0,1340.6863913682423,980.114789195633,180.42172818150257,217.0,522.0,41.0,698.0
57.0,2.0,19.40847308088626,0.6018207767,1075.8629094824303,177319.0,34.68421052631579,255.0,3.0,71.0520337856594,47.14035087719298,54.950835632581516,213.0,1.0,2687.0,520.0877192982456,494.7719298245614,14.7648230602334,1232.7647788609147,349.7484810546002,588.1912954133204,53.0,4.0,37.0,20.0
101.0,0.0,12.137232812752089,4.2357622711000005,745.4830648646554,846755.0,13.475247524752476,255.0,1.0,45.20965332372726,31.73267326732673,46.381733150900736,245.0,1.0,3205.0,488.9504950495049,485.73267326732673,7.280109889280518,1337.1435973746425,355.92836357896516,198.36330305779848,80.0,21.0,20.0,81.0
75.0,2.0,15.194876329429823,0.8282693486,1110.5858814157507,141351.0,20.69333333333333,255.0,3.0,56.51264715874571,36.16,46.67620093080984,220.0,1.0,2712.0,481.6933333333333,426.58666666666664,14.422205101855956,1279.361168708821,337.4996296294264,570.1403336021755,61.0,14.0,41.0,34.0
893.0,107.0,5.066291704984231,0.0014786054000000002,1056.5320629304158,218664.0,111.5397536394177,171.0,108.0,6.168757640235587,207.1444568868981,3841.8049556579645,105162.0,1.0,184980.0,544.7032474804031,648.8645016797312,2.0,1343.6643926219076,547.4157469419381,18.027756377319946,464.0,429.0,893.0,0.0
92.0,2.0,13.182788658861089,1.8786361692,892.1345190048415,451978.0,16.815217391304348,255.0,3.0,45.48313814357496,41.880434782608695,55.14089510385592,277.0,1.0,3853.0,478.7282608695652,477.9891304347826,18.384776310850235,1176.2061894072824,246.3331078032346,821.3434117347018,78.0,14.0,44.0,48.0
114.0,0.0,16.70583578319693,0.4763502746,832.4932432158233,578455.0,18.394736842105264,255.0,1.0,53.320220716079646,60.69298245614035,113.10646492086306,967.0,1.0,6919.0,494.29824561403507,454.5701754385965,6.324555320336759,1316.0642081600731,442.81034314929906,663.9766562161655,98.0,16.0,30.0,84.0
71.0,0.0,15.554028163300371,2.4422643684,760.0421040968718,898074.0,29.47887323943662,255.0,1.0,68.75243589127538,37.394366197183096,49.28545163542841,212.0,1.0,2655.0,551.887323943662,527.9295774647887,8.0,1203.7628503986987,338.19520990102745,1103.261075176678,57.0,14.0,23.0,48.0
83.0,1.0,13.859884037832664,1.8482046644,1065.1140783972392,217528.0,15.048192771084338,255.0,2.0,39.28514959449225,37.87951807228916,56.5773588310542,363.0,1.0,3144.0,498.48192771084337,487.7590361445783,5.656854249492381,1269.5562216774806,87.09190547921202,603.6157718284041,70.0,13.0,48.0,35.0
56.0,0.0,16.38826577469504,2.2397051103,1034.5646427362574,282956.0,23.607142857142858,255.0,1.0,62.93156106081447,40.642857142857146,55.13762928586345,218.0,1.0,2276.0,559.3392857142857,497.85714285714283,17.029386365926403,1227.2412150836526,497.98092332939825,787.0228713322123,46.0,10.0,18.0,38.0
61.0,0.0,11.250321742838638,1.2429660573,854.7520108195125,618717.0,11.852459016393443,255.0,1.0,35.68663067182635,36.540983606557376,45.23583874793569,223.0,1.0,2229.0,486.1639344262295,476.44262295081967,11.661903789690601,1252.971268625103,65.86349520030045,181.22085972646747,50.0,11.0,24.0,37.0
65.0,0.0,15.135256070888294,1.4545168465,1089.1510455395983,230538.0,23.553846153846155,255.0,1.0,47.35432098527369,56.36923076923077,62.53751347564097,270.0,1.0,3664.0,520.0153846153846,514.0461538461539,3.1622776601683795,1275.388960278393,292.5816125459698,748.7088886877195,54.0,11.0,32.0,33.0
65.0,0.0,9.073323927899397,1.2239390287,827.3741596158294,731568.0,10.307692307692308,255.0,1.0,32.92271746748416,30.83076923076923,35.32642037245439,178.0,1.0,2004.0,451.7692307692308,484.0769230769231,16.55294535724685,1254.4871462075648,486.08332619006796,471.42867965366725,55.0,10.0,19.0,46.0
77.0,2.0,14.491434940165975,0.9398346535,1213.110052715746,78688.0,22.064935064935064,255.0,3.0,54.59730683199925,36.05194805194805,47.5454385821745,220.0,1.0,2776.0,494.68831168831167,516.6753246753246,10.44030650891055,1238.275009842321,395.73981351387937,395.73981351387937,61.0,16.0,39.0,38.0
52.0,0.0,11.781416517037712,1.8705069535,867.4174312290479,642147.0,17.884615384615383,255.0,1.0,54.081723717321424,27.365384615384617,34.17603121293425,161.0,1.0,1423.0,575.8076923076923,442.59615384615387,13.152946437965905,1236.4085085440006,680.809077495299,680.809077495299,43.0,9.0,15.0,37.0
