cluster_num,background_threshold,cluster_num_intensities_avg,cluster_num_intensities_max,cluster_num_intensities_min,cluster_num_intensities_std,cluster_peak_intensities_avg,cluster_peak_intensities_max,cluster_peak_intensities_min,cluster_peak_intensities_std,cluster_sizes_avg,cluster_sizes_std,cluster_sizes_max,cluster_sizes_min,cluster_sizes_sum,cluster_x_avg,cluster_y_avg,cluster_dist_min,cluster_dist_max,largest_clusters_distance,brightest_clusters_distance,num_large_clusters,num_small_clusters,num_bright_clusters,num_dark_clusters,num_large_bright_clusters,num_small_bright_clusters,num_large_dark_clusters,num_small_dark_clusters
149.0,3.0,3.9731543624161074,72.0,1.0,10.383871275562282,12.449664429530202,255.0,4.0,40.28729648756111,24.22818791946309,41.241166767123346,243.0,1.0,3610.0,502.5302013422819,521.1208053691275,2.0,1376.065405422286,631.2352968584694,631.2352968584694,104.0,45.0,149.0,0.0,104.0,45.0,0.0,0.0
63.0,3.0,8.126984126984127,81.0,1.0,16.30025032770294,23.11111111111111,255.0,4.0,55.773097887528,35.73015873015873,52.6272324788935,249.0,1.0,2251.0,501.8888888888889,498.5238095238095,12.041594578792296,1165.474152437539,402.1554425840834,402.1554425840834,49.0,14.0,63.0,0.0,49.0,14.0,0.0,0.0
49.0,0.0,7.428571428571429,74.0,1.0,14.699715393607498,15.89795918367347,255.0,1.0,47.95841944679859,44.10204081632653,64.77472576457491,355.0,2.0,2161.0,499.48979591836735,432.6326530612245,17.029386365926403,1155.6872414282334,296.89223634174067,449.20485304591267,43.0,6.0,13.0,36.0,13.0,0.0,30.0,6.0
68.0,0.0,9.426470588235293,74.0,1.0,17.6496260387567,30.75,255.0,1.0,75.4358658261518,46.89705882352941,61.48604330058363,268.0,1.0,3189.0,505.79411764705884,533.0882352941177,11.180339887498949,1296.8531142731624,217.13820483738002,571.9449274187157,57.0,11.0,26.0,42.0,26.0,0.0,31.0,11.0
1165.0,121.0,1.3218884120171674,96.0,1.0,3.0582740574912655,122.4137339055794,217.0,122.0,3.078735075172812,164.6068669527897,5328.534326010498,181919.0,1.0,191767.0,841.3287553648069,292.00343347639483,2.0,1036.567412183115,497.86042220686716,326.47358239220523,102.0,1063.0,1165.0,0.0,102.0,1063.0,0.0,0.0
48.0,0.0,10.270833333333334,71.0,1.0,18.020520228493833,25.708333333333332,255.0,1.0,63.13443273857953,47.166666666666664,64.97830834636706,298.0,1.0,2264.0,491.8541666666667,554.375,12.806248474865697,1316.5002848461522,217.1543230055529,676.2669591219136,42.0,6.0,21.0,27.0,21.0,0.0,21.0,6.0
63.0,0.0,6.984126984126984,61.0,1.0,11.85694098976075,14.936507936507937,255.0,1.0,45.20390242174561,36.77777777777778,39.88055357930588,190.0,1.0,2317.0,480.2857142857143,597.1746031746031,12.041594578792296,1240.3265699000406,885.1604374349319,885.1604374349319,51.0,12.0,24.0,39.0,24.0,0.0,27.0,12.0
58.0,0.0,9.793103448275861,62.0,1.0,15.324938679845431,24.086206896551722,255.0,1.0,55.70528498506707,46.827586206896555,52.76170827115858,235.0,1.0,2716.0,512.7413793103449,505.82758620689657,11.180339887498949,1262.5597015587025,152.6106156202772,344.8840384825021,51.0,7.0,23.0,35.0,23.0,0.0,28.0,7.0
50.0,0.0,8.98,50.0,1.0,13.318393296490383,23.14,255.0,1.0,52.92976856174605,39.14,38.9953894710644,141.0,1.0,1957.0,432.78,463.66,17.26267650163207,1337.9779519857568,707.2382908185897,707.2382908185897,42.0,8.0,23.0,27.0,23.0,0.0,19.0,8.0
3962.0,104.0,4.78899545683998,151.0,1.0,10.531743322732988,117.2768803634528,255.0,105.0,21.904243342010012,49.52069661786976,2585.552137324158,162758.0,1.0,196201.0,327.7115093387178,386.18854114083797,17.26267650163207,1337.9779519857568,1.0,1.0,869.0,3093.0,3962.0,0.0,869.0,3093.0,0.0,0.0
60.0,0.0,7.4,78.0,1.0,13.474914965718089,16.366666666666667,255.0,1.0,43.240400347617296,38.2,54.21156088265061,248.0,2.0,2292.0,486.25,409.35,20.615528128088304,1253.0734216317892,557.0780914737179,769.5225792658719,52.0,8.0,21.0,39.0,21.0,0.0,31.0,8.0
85.0,0.0,6.635294117647059,57.0,1.0,13.031046239268948,16.51764705882353,255.0,1.0,49.727637425031894,36.023529411764706,44.99097333533583,196.0,1.0,3062.0,535.7294117647059,443.6235294117647,9.848857801796104,1301.2843655404456,787.2648855372631,787.2648855372631,74.0,11.0,26.0,59.0,26.0,0.0,48.0,11.0
69734.0,1.0,1.2705136662173402,58.0,1.0,0.6071370980940056,2.626968193420713,253.0,2.0,1.3450680970165774,1.7637594286861502,1.6026021231399636,142.0,1.0,122994.0,499.66514182464795,500.59999426391715,9.848857801796104,1301.2843655404456,1.0,1.0,3243.0,66491.0,9333.0,60401.0,1324.0,8009.0,1919.0,58482.0
72.0,0.0,6.680555555555555,54.0,1.0,11.655740584803992,18.041666666666668,255.0,1.0,51.26576654498053,34.166666666666664,61.246995391157306,459.0,1.0,2460.0,553.5,516.3194444444445,4.0,1343.5058615428516,362.2499137335991,239.83536019528063,53.0,19.0,22.0,50.0,22.0,0.0,31.0,19.0
1043.0,0.0,1.2694151486097796,69.0,1.0,2.897298365219766,1.788111217641419,255.0,1.0,12.042755908615579,11.7967401725791,34.225198996128974,446.0,1.0,12304.0,513.8801534036434,528.0795781399809,2.0,1369.6966817511095,257.0311265197272,229.92390045404153,309.0,734.0,19.0,1024.0,19.0,0.0,290.0,734.0
46.0,0.0,10.804347826086957,83.0,1.0,18.632159627932456,29.630434782608695,255.0,1.0,70.56583688013325,51.97826086956522,62.94942384321573,256.0,2.0,2391.0,412.7826086956522,557.4782608695652,15.264337522473747,1165.6843483550767,861.9704171257852,584.0727694388773,43.0,3.0,20.0,26.0,20.0,0.0,23.0,3.0
124.0,0.0,5.612903225806452,70.0,1.0,12.003164688490358,13.975806451612904,255.0,1.0,42.898880297756584,35.104838709677416,49.67228385164611,276.0,1.0,4353.0,452.508064516129,488.80645161290323,12.083045973594572,1269.6976017934348,241.61539686038222,375.16129864366343,98.0,26.0,27.0,97.0,27.0,0.0,71.0,26.0
63.0,3.0,6.428571428571429,76.0,1.0,12.56439197009673,18.3015873015873,255.0,4.0,45.45000215504035,30.396825396825395,46.89892532106787,219.0,1.0,1915.0,483.77777777777777,439.3174603174603,16.1245154965971,1238.1894039281713,548.0191602489825,683.5122529991689,48.0,15.0,63.0,0.0,48.0,15.0,0.0,0.0
80.0,0.0,6.6375,58.0,1.0,11.62781551926242,13.275,255.0,1.0,38.30958594138026,37.3625,44.60724261540944,207.0,1.0,2989.0,432.3125,500.8375,10.295630140987,1236.6123078798787,627.6973793158611,480.9750513280289,68.0,12.0,25.0,55.0,25.0,0.0,43.0,12.0
122.0,1.0,4.557377049180328,54.0,1.0,9.853059090860963,11.80327868852459,255.0,2.0,37.80550730638097,31.049180327868854,43.391442168087686,198.0,1.0,3788.0,475.4836065573771,538.7049180327868,6.082762530298219,1352.1113119858144,690.2897942168927,581.258118222877,98.0,24.0,27.0,95.0,27.0,0.0,71.0,24.0
71.0,0.0,6.042253521126761,60.0,1.0,10.627411566876638,12.507042253521126,255.0,1.0,37.56004516318087,30.746478873239436,38.43293713230555,201.0,1.0,2183.0,477.2535211267606,535.2253521126761,10.198039027185569,1266.9021272379332,915.533724119434,199.0226117806718,59.0,12.0,24.0,47.0,24.0,0.0,35.0,12.0
111.0,0.0,5.1891891891891895,50.0,1.0,7.6940523578234234,8.585585585585585,255.0,1.0,26.044476327613346,33.891891891891895,40.72526084871059,219.0,1.0,3762.0,521.2162162162163,479.8918918918919,9.219544457292887,1300.0215382831163,669.6036140882156,374.7238983571771,90.0,21.0,36.0,75.0,36.0,0.0,54.0,21.0
80.0,1.0,7.725,87.0,1.0,14.971618983930897,17.45,255.0,2.0,47.09031216715387,43.175,52.056165581033724,286.0,1.0,3454.0,559.8125,528.425,7.615773105863909,1279.9953124914168,219.24415613648634,219.24415613648634,66.0,14.0,31.0,49.0,31.0,0.0,35.0,14.0
97.0,0.0,6.010309278350515,60.0,1.0,11.615395795752109,12.164948453608247,255.0,1.0,37.61132764560943,41.47422680412371,67.29977447971669,470.0,1.0,4023.0,444.9587628865979,558.0927835051547,11.045361017187261,1281.4530814665045,556.3200517687637,334.5743564590687,80.0,17.0,26.0,71.0,26.0,0.0,54.0,17.0
482.0,141.0,2.0477178423236513,55.0,1.0,3.827153067344572,145.63070539419087,217.0,142.0,9.986325251739968,404.61203319502073,8636.940093777814,189809.0,1.0,195023.0,663.7593360995851,555.4502074688796,2.0,1123.6600909527756,331.2416036671722,18.867962264113206,69.0,413.0,482.0,0.0,69.0,413.0,0.0,0.0
58.0,0.0,6.844827586206897,69.0,1.0,14.393247607625298,17.79310344827586,255.0,1.0,55.506681368782125,38.91379310344828,52.854479627055724,212.0,1.0,2257.0,505.7758620689655,542.9310344827586,13.601470508735444,1273.4080257325222,283.0,283.0,49.0,9.0,16.0,42.0,16.0,0.0,33.0,9.0
44.0,0.0,5.636363636363637,45.0,1.0,9.82365167498344,17.022727272727273,255.0,1.0,52.87613683985847,30.772727272727273,37.15560867753813,146.0,1.0,1354.0,455.09090909090907,449.22727272727275,13.152946437965905,1226.854922148499,478.53944456021594,460.16084144568407,34.0,10.0,11.0,33.0,11.0,0.0,23.0,10.0
190.0,2.0,4.184210526315789,80.0,1.0,9.622493557881352,10.257894736842106,255.0,3.0,30.6987367439302,35.626315789473686,60.55317230253323,373.0,1.0,6769.0,507.2105263157895,487.9578947368421,2.23606797749979,1311.8063881533737,327.35454785293575,748.7088886877195,147.0,43.0,52.0,138.0,52.0,0.0,95.0,43.0
68.0,0.0,7.029411764705882,71.0,1.0,13.130533106236745,17.75,255.0,1.0,51.44282234275482,34.69117647058823,43.50701679477258,195.0,1.0,2359.0,486.9852941176471,444.95588235294116,12.165525060596439,1284.8132159967845,380.7571404451924,448.4696199298231,54.0,14.0,23.0,45.0,23.0,0.0,31.0,14.0
50.0,0.0,6.8,60.0,1.0,10.618851161966628,13.9,255.0,1.0,39.05496127254513,35.32,34.565555109096685,149.0,1.0,1766.0,518.64,459.42,30.066592756745816,1249.7591768016748,1035.9599413104736,639.8101280848874,43.0,7.0,22.0,28.0,22.0,0.0,21.0,7.0
496.0,1.0,2.564516129032258,57.0,1.0,6.114488261608877,4.987903225806452,255.0,2.0,17.731187635304543,15.108870967741936,34.70108883691147,350.0,1.0,7494.0,658.320564516129,554.9072580645161,2.0,1337.8467774749095,485.5532926466466,725.7444453800525,187.0,309.0,69.0,427.0,69.0,0.0,118.0,309.0
60.0,3.0,8.35,85.0,1.0,16.295014575016495,25.066666666666666,255.0,4.0,57.592495653127905,49.93333333333333,101.83088376759228,709.0,1.0,2996.0,468.26666666666665,468.68333333333334,27.586228448267445,1255.828809989642,531.1732297471325,885.5280910281729,45.0,15.0,60.0,0.0,45.0,15.0,0.0,0.0
87.0,0.0,6.172413793103448,57.0,1.0,9.798201684113689,12.482758620689655,255.0,1.0,32.84651246168699,32.71264367816092,53.13632609131186,362.0,1.0,2846.0,420.62068965517244,488.2068965517241,16.0312195418814,1250.7233906823683,256.3532718730151,267.52943763257156,60.0,27.0,25.0,62.0,25.0,0.0,35.0,27.0
290.0,1.0,2.393103448275862,86.0,1.0,7.340296481585352,5.655172413793103,255.0,2.0,24.57581634673006,24.810344827586206,43.39635170449705,394.0,1.0,7195.0,498.25172413793103,509.81724137931036,2.0,1315.0060836361176,765.2515926151347,765.2515926151347,199.0,91.0,27.0,263.0,27.0,0.0,172.0,91.0
1511.0,219.0,5.27994705493051,36.0,1.0,6.46983441646043,229.09596293845135,255.0,220.0,8.795307596705463,131.559894109861,2224.8802096456907,71123.0,1.0,198787.0,609.7160820648577,459.6346790205162,2.0,1146.92807097917,345.0797009387831,749.7899705917652,594.0,917.0,1511.0,0.0,594.0,917.0,0.0,0.0
72.0,0.0,4.652777777777778,54.0,1.0,8.594506840971514,8.958333333333334,255.0,1.0,32.00886921359974,31.541666666666668,48.8719805830612,296.0,1.0,2271.0,558.2638888888889,478.93055555555554,6.4031242374328485,1282.711191188414,792.7294620486865,350.891721190455,56.0,16.0,16.0,56.0,16.0,0.0,40.0,16.0
42.0,0.0,11.928571428571429,70.0,1.0,18.660363974839008,35.30952380952381,255.0,1.0,71.29131654036806,44.11904761904762,52.85073427473534,198.0,1.0,1853.0,460.54761904761904,505.2857142857143,19.72308292331602,1131.404878900564,106.7941945987702,106.7941945987702,35.0,7.0,15.0,27.0,15.0,0.0,20.0,7.0
64.0,1.0,9.421875,69.0,1.0,17.69781473754246,31.625,255.0,2.0,75.00343742122757,36.046875,49.74668006746154,192.0,1.0,2307.0,464.140625,501.578125,16.55294535724685,1195.823147459523,515.4076056869941,830.469746589242,49.0,15.0,27.0,37.0,27.0,0.0,22.0,15.0
44.0,3.0,7.568181818181818,81.0,1.0,15.396867637862295,21.84090909090909,255.0,4.0,53.52609524242196,31.5,42.06137290803869,225.0,1.0,1386.0,515.9772727272727,509.9318181818182,5.830951894845301,1205.096676619764,437.6048445801303,437.6048445801303,39.0,5.0,44.0,0.0,39.0,5.0,0.0,0.0
54.0,0.0,9.0,74.0,1.0,16.666666666666668,25.944444444444443,255.0,1.0,61.8691620266231,38.0,51.07365777500686,237.0,1.0,2052.0,443.037037037037,523.6666666666666,17.69180601295413,1136.4968103782783,397.75620673975664,397.75620673975664,44.0,10.0,18.0,36.0,18.0,0.0,26.0,10.0
74.0,0.0,7.04054054054054,58.0,1.0,11.534248870434228,15.5,255.0,1.0,41.48827577794752,33.608108108108105,52.39502183067549,318.0,1.0,2487.0,455.5135135135135,477.64864864864865,9.899494936611665,1336.6169982459448,805.1360133542655,150.8509197850646,57.0,17.0,26.0,48.0,26.0,0.0,31.0,17.0
62.0,3.0,8.14516129032258,82.0,1.0,17.7481001020405,25.225806451612904,255.0,4.0,62.691878198787215,32.82258064516129,52.4387581954627,213.0,1.0,2035.0,515.4032258064516,451.0967741935484,17.4928556845359,1173.090363100814,643.6528567481076,345.56186132152953,42.0,20.0,62.0,0.0,42.0,20.0,0.0,0.0
96.0,1.0,5.614583333333333,85.0,1.0,13.14135472442075,15.541666666666666,255.0,2.0,47.196600483744824,32.625,49.90558794697577,323.0,1.0,3132.0,496.25,509.5729166666667,7.810249675906654,1282.72093613537,742.4957912338629,742.4957912338629,74.0,22.0,24.0,72.0,24.0,0.0,50.0,22.0
51.0,0.0,7.588235294117647,71.0,1.0,12.96779793027031,16.176470588235293,255.0,1.0,41.25991544874238,31.705882352941178,39.192483331777396,203.0,1.0,1617.0,521.5098039215686,541.4509803921569,13.0,1305.1934722484632,153.8440769090575,153.8440769090575,42.0,9.0,16.0,35.0,16.0,0.0,26.0,9.0
53.0,0.0,7.283018867924528,70.0,1.0,15.494828545071204,19.90566037735849,255.0,1.0,59.45325233528564,31.22641509433962,45.95676454998947,205.0,1.0,1655.0,440.7358490566038,473.2641509433962,19.235384061671343,1249.1873358307791,524.5073879365285,524.5073879365285,44.0,9.0,13.0,40.0,13.0,0.0,31.0,9.0
62.0,0.0,9.17741935483871,69.0,1.0,14.776315173765889,21.629032258064516,255.0,1.0,51.01872960032637,42.66129032258065,67.68021189539847,439.0,1.0,2645.0,423.5967741935484,430.8709677419355,13.038404810405298,1142.5344633751754,468.4378293861417,903.7261753429519,49.0,13.0,23.0,39.0,23.0,0.0,26.0,13.0
55.0,1.0,6.5636363636363635,87.0,1.0,14.965127507719874,14.781818181818181,255.0,2.0,41.93748200231166,34.63636363636363,50.31007982732094,284.0,1.0,1905.0,408.1636363636364,502.94545454545454,20.8806130178211,1243.1448025069324,334.21549934136806,334.21549934136806,50.0,5.0,16.0,39.0,16.0,0.0,34.0,5.0
68.0,0.0,5.470588235294118,57.0,1.0,9.467390764580985,12.102941176470589,255.0,1.0,39.49502563833844,31.676470588235293,38.653224953526944,192.0,1.0,2154.0,503.29411764705884,456.8235294117647,12.806248474865697,1257.9431624680028,837.110506444639,561.5870368874267,56.0,12.0,18.0,50.0,18.0,0.0,38.0,12.0
67.0,0.0,8.059701492537313,71.0,1.0,13.71879699374801,19.582089552238806,255.0,1.0,53.6047305925739,35.80597014925373,42.92034927942416,203.0,1.0,2399.0,441.86567164179104,536.1044776119403,16.0312195418814,1248.3000440599208,749.0026702222095,749.0026702222095,53.0,14.0,23.0,44.0,23.0,0.0,30.0,14.0
49.0,2.0,8.183673469387756,77.0,1.0,14.062068633765259,20.612244897959183,255.0,3.0,47.68297361230162,30.26530612244898,38.58453508020109,219.0,1.0,1483.0,474.3061224489796,575.2448979591836,5.0,1067.8525179068504,603.4185943439264,603.4185943439264,41.0,8.0,34.0,15.0,33.0,1.0,8.0,7.0
57.0,1.0,7.245614035087719,83.0,1.0,14.97984693168275,16.473684210526315,255.0,2.0,47.294562301269885,40.07017543859649,51.527155044566214,277.0,1.0,2284.0,444.5263157894737,440.9824561403509,9.219544457292887,1299.5422270938332,509.01964598628217,509.01964598628217,48.0,9.0,21.0,36.0,21.0,0.0,27.0,9.0
71.0,0.0,9.183098591549296,53.0,1.0,13.230683351513866,22.028169014084508,255.0,1.0,50.67904304236361,46.54929577464789,59.49074699797698,276.0,1.0,3305.0,585.3943661971831,449.19718309859155,14.560219778561036,1169.6431079607146,426.81377672235465,321.9068188156318,64.0,7.0,30.0,41.0,30.0,0.0,34.0,7.0
2838.0,195.0,1.667723749119098,39.0,1.0,1.440830096002272,197.1708949964764,234.0,196.0,1.723497182870299,69.93446088794926,2737.628323539735,143213.0,1.0,198474.0,338.96229739252993,592.1187455954898,2.0,1176.7047208199685,275.118156434649,275.118156434649,352.0,2486.0,2838.0,0.0,352.0,2486.0,0.0,0.0
67.0,0.0,10.716417910447761,63.0,1.0,17.14364768144023,34.38805970149254,255.0,1.0,74.37379477992626,36.865671641791046,46.1337754738789,179.0,1.0,2470.0,438.32835820895525,473.7014925373134,11.661903789690601,1284.0315416686617,587.4529768415512,587.4529768415512,49.0,18.0,26.0,41.0,26.0,0.0,23.0,18.0
57.0,0.0,9.175438596491228,70.0,1.0,15.650932158795273,20.771929824561404,255.0,1.0,47.0416081387082,38.07017543859649,47.501010016638595,212.0,1.0,2170.0,507.2631578947368,547.3333333333334,15.0,1305.0352485661067,160.3277892319357,160.3277892319357,44.0,13.0,17.0,40.0,17.0,0.0,27.0,13.0
100.0,2.0,6.78,89.0,1.0,16.249049202953383,17.59,255.0,3.0,48.05665302536164,50.23,76.37248915676378,363.0,1.0,5023.0,440.77,506.37,10.770329614269007,1290.9349325198384,452.142676596669,311.44823004794875,84.0,16.0,39.0,61.0,39.0,0.0,45.0,16.0
6519.0,194.0,1.6192667587053229,22.0,1.0,1.0400051399263681,195.96333793526614,224.0,195.0,1.250877143790911,27.081454210768523,1106.4494694990176,65218.0,1.0,176544.0,361.55468630158,607.9009050467863,10.770329614269007,1290.9349325198384,1.0,1.0,1077.0,5442.0,6519.0,0.0,1077.0,5442.0,0.0,0.0
86.0,0.0,6.511627906976744,52.0,1.0,10.55632091703389,14.174418604651162,255.0,1.0,37.014199619864655,33.96511627906977,53.92295271623803,427.0,1.0,2921.0,473.45348837209303,459.51162790697674,5.0990195135927845,1241.5836661296732,355.50808710914015,595.8162468412556,67.0,19.0,28.0,58.0,28.0,0.0,39.0,19.0
44.0,1.0,8.659090909090908,78.0,1.0,14.001531055596256,17.568181818181817,255.0,2.0,43.88952956896581,44.18181818181818,63.17374049083453,288.0,1.0,1944.0,490.9318181818182,479.70454545454544,21.93171219946131,1107.9733751313702,420.61145966319083,852.4394406642621,35.0,9.0,21.0,23.0,21.0,0.0,14.0,9.0
84.0,0.0,7.630952380952381,84.0,1.0,14.306824680071532,17.285714285714285,255.0,1.0,48.47300953170976,40.38095238095238,47.7296216205969,264.0,1.0,3392.0,440.9047619047619,511.4642857142857,13.416407864998739,1311.4545360019158,451.03990954238185,451.03990954238185,71.0,13.0,29.0,55.0,29.0,0.0,42.0,13.0
53.0,0.0,7.60377358490566,67.0,1.0,12.831770157803579,15.037735849056604,255.0,1.0,40.825889984014154,44.84905660377358,55.22420723874394,246.0,2.0,2377.0,473.54716981132077,456.22641509433964,18.788294228055936,1234.3164100019087,412.68874469750205,902.5408578009086,49.0,4.0,18.0,35.0,18.0,0.0,31.0,4.0
58.0,0.0,10.689655172413794,80.0,1.0,19.39890407191702,28.189655172413794,255.0,1.0,66.237414392459,47.8448275862069,60.31234840227878,251.0,1.0,2775.0,509.0689655172414,476.01724137931035,13.038404810405298,1262.79254036441,548.0164231115706,548.0164231115706,53.0,5.0,20.0,38.0,20.0,0.0,33.0,5.0
73.0,0.0,6.383561643835616,54.0,1.0,10.668902624220737,13.767123287671232,255.0,1.0,41.05876862213018,35.657534246575345,41.553800471750925,179.0,1.0,2603.0,493.06849315068496,511.8082191780822,5.0,1261.7329352917757,947.2021959434005,1007.7509612994671,67.0,6.0,25.0,48.0,25.0,0.0,42.0,6.0
49.0,1.0,13.346938775510203,68.0,1.0,17.325869557832505,41.69387755102041,255.0,2.0,73.4505814932686,44.30612244897959,42.418807958711746,170.0,4.0,2171.0,454.0204081632653,521.2244897959183,16.278820596099706,1244.9710840015523,530.449809124294,381.7970665157081,46.0,3.0,29.0,20.0,29.0,0.0,17.0,3.0
76.0,0.0,7.802631578947368,47.0,1.0,12.155808376464256,20.605263157894736,255.0,1.0,47.764245311675396,37.723684210526315,60.44627860301169,446.0,1.0,2867.0,496.5,467.9868421052632,14.317821063276353,1236.1812164889095,593.5697094697471,218.56349191939628,64.0,12.0,25.0,51.0,25.0,0.0,39.0,12.0
3772.0,204.0,3.7770413573700954,38.0,1.0,5.614032651704863,211.22905620360552,252.0,205.0,10.56500475192955,47.745493107104984,1996.4702380366755,121722.0,1.0,180096.0,588.4544008483563,501.67232237539764,14.317821063276353,1236.1812164889095,1.0,1.0,1240.0,2532.0,3772.0,0.0,1240.0,2532.0,0.0,0.0
5147.0,2.0,1.125510005828638,77.0,1.0,1.9253062269825547,3.2970662521857395,255.0,3.0,6.172174844897984,4.881872935690693,37.36174222588746,2050.0,1.0,25127.0,681.874684282106,496.1352244025646,14.317821063276353,1236.1812164889095,1.0,1.0,406.0,4741.0,68.0,5079.0,68.0,0.0,338.0,4741.0
60.0,0.0,7.45,64.0,1.0,14.153238734179066,21.933333333333334,255.0,1.0,61.47434876072748,33.25,43.602608866901534,196.0,1.0,1995.0,533.7166666666667,470.3666666666667,23.769728648009426,1302.0721946190233,350.18852065708836,693.6202130849417,51.0,9.0,19.0,41.0,19.0,0.0,32.0,9.0
60.0,0.0,8.116666666666667,73.0,1.0,15.076573070680073,18.6,255.0,1.0,49.69647874849887,37.583333333333336,48.5634607727067,240.0,1.0,2255.0,493.4166666666667,477.31666666666666,21.95449840010015,1206.0986692638376,244.6630335788388,244.6630335788388,49.0,11.0,18.0,42.0,18.0,0.0,31.0,11.0
70.0,0.0,4.257142857142857,63.0,1.0,8.679509061635942,7.4,255.0,1.0,30.50873411242848,32.02857142857143,61.3763498957914,437.0,1.0,2242.0,534.0714285714286,458.87142857142857,17.0,1174.8995701761066,868.1992858785361,868.1992858785361,59.0,11.0,14.0,56.0,14.0,0.0,45.0,11.0
68.0,0.0,8.279411764705882,65.0,1.0,13.941944319881827,21.33823529411765,255.0,1.0,56.0880637123752,38.05882352941177,47.86497010676805,212.0,1.0,2588.0,441.54411764705884,468.63235294117646,7.615773105863909,1128.5074213313796,297.12118739665806,404.2425014765271,58.0,10.0,25.0,43.0,25.0,0.0,33.0,10.0
57.0,0.0,5.350877192982456,74.0,1.0,11.3454391919662,10.421052631578947,255.0,1.0,36.10557004626365,30.280701754385966,39.732771566424184,234.0,1.0,1726.0,507.3333333333333,445.70175438596493,7.280109889280518,1268.804949548984,415.6549049391815,573.6793529490145,47.0,10.0,16.0,41.0,16.0,0.0,31.0,10.0
102.0,0.0,5.1568627450980395,53.0,1.0,9.522671706624221,10.27450980392157,255.0,1.0,33.53726544874098,37.450980392156865,61.29591155655192,513.0,1.0,3820.0,478.7549019607843,450.34313725490193,10.63014581273465,1265.7013865837391,586.3659267044769,392.186180276664,85.0,17.0,29.0,73.0,29.0,0.0,56.0,17.0
59.0,0.0,7.322033898305085,53.0,1.0,11.37562168607121,15.864406779661017,255.0,1.0,40.53851804132796,39.610169491525426,59.33073543929725,313.0,1.0,2337.0,492.5762711864407,496.08474576271186,17.204650534085253,1333.6063887069527,169.33103672983285,408.6232984057566,47.0,12.0,20.0,39.0,20.0,0.0,27.0,12.0
60.0,0.0,9.183333333333334,55.0,1.0,13.711906829062428,23.4,255.0,1.0,51.50896362123133,42.45,56.51443031061478,287.0,1.0,2547.0,524.0833333333334,491.8666666666667,14.866068747318506,1219.6954537916422,746.6491813428847,170.0470523119998,51.0,9.0,26.0,34.0,26.0,0.0,25.0,9.0
64.0,1.0,8.5625,84.0,1.0,15.839897213997318,21.03125,255.0,2.0,53.595991206782436,48.921875,77.62294777631404,437.0,1.0,3131.0,505.4375,505.515625,18.384776310850235,1297.6686788236818,541.7767067713413,346.88326566728466,56.0,8.0,28.0,36.0,28.0,0.0,28.0,8.0
55.0,0.0,6.745454545454545,79.0,1.0,13.119337818403352,13.181818181818182,255.0,1.0,38.595379332053774,29.29090909090909,39.65518318856954,234.0,1.0,1611.0,484.90909090909093,521.3272727272728,13.038404810405298,1163.395891345676,576.5769679756554,576.5769679756554,43.0,12.0,15.0,40.0,15.0,0.0,28.0,12.0
53.0,0.0,7.09433962264151,76.0,1.0,12.336881583504447,12.245283018867925,255.0,1.0,36.180838074702265,40.39622641509434,54.8728683765781,307.0,2.0,2141.0,457.62264150943395,486.0566037735849,13.152946437965905,1278.3242937533496,153.37861650177967,669.0844490794865,46.0,7.0,18.0,35.0,18.0,0.0,28.0,7.0
53.0,0.0,5.716981132075472,59.0,1.0,11.96122250092461,12.547169811320755,255.0,1.0,40.55444327504105,33.45283018867924,42.07072483588139,184.0,1.0,1773.0,499.22641509433964,441.47169811320754,23.53720459187964,1152.7089832216977,183.6327857437228,183.6327857437228,46.0,7.0,12.0,41.0,12.0,0.0,34.0,7.0
47.0,0.0,6.042553191489362,69.0,1.0,13.01873845378352,16.638297872340427,255.0,1.0,49.749767681234495,40.851063829787236,93.97894257653913,626.0,1.0,1920.0,484.2340425531915,465.29787234042556,10.0,1160.41070315643,530.5431179461289,296.4219964847413,38.0,9.0,11.0,36.0,11.0,0.0,27.0,9.0
70.0,0.0,7.828571428571428,51.0,1.0,11.553566460586257,23.7,255.0,1.0,57.532438055165265,39.02857142857143,55.404479300239,278.0,1.0,2732.0,543.6285714285714,541.0857142857143,20.09975124224178,1222.7526323831817,388.85730030436616,104.69479452198185,52.0,18.0,28.0,42.0,28.0,0.0,24.0,18.0
65.0,0.0,4.2,55.0,1.0,8.946335734641478,8.938461538461539,255.0,1.0,34.01894355664295,23.0,29.527041061477085,170.0,1.0,1495.0,496.12307692307695,469.16923076923075,11.704699910719626,1199.2164108283375,518.1631017353512,518.1631017353512,51.0,14.0,11.0,54.0,11.0,0.0,40.0,14.0
159.0,2.0,4.2578616352201255,79.0,1.0,9.930078718314592,11.283018867924529,255.0,3.0,32.780791291225555,40.25157232704402,85.2426037333356,951.0,1.0,6400.0,531.5911949685535,474.45911949685535,7.280109889280518,1304.7961526614033,500.4408056903434,711.3571536155379,129.0,30.0,54.0,105.0,54.0,0.0,75.0,30.0
52.0,2.0,7.0576923076923075,83.0,1.0,13.21917817406336,15.5,255.0,3.0,38.94843731436178,36.21153846153846,41.17707378293708,233.0,2.0,1883.0,505.46153846153845,540.0384615384615,13.601470508735444,1285.719253958655,329.1094043019737,355.78785814021256,47.0,5.0,33.0,19.0,33.0,0.0,14.0,5.0
